username,score,score_percentage
Ania25947067,1.0,1.8311345984642274e-07
Agniesz93926185,1.0,1.8311345984642274e-07
podmagorska,1.0,1.8311345984642274e-07
Gabriel22708200,1.0,1.8311345984642274e-07
Agniesz89069450,1.0,1.8311345984642274e-07
podolanin,1.0,1.8311345984642274e-07
SibaPL79,1.0,1.8311345984642274e-07
_Rutkowski_,1.0,1.8311345984642274e-07
FhuJan,1.0,1.8311345984642274e-07
Ania57275008,1.0,1.8311345984642274e-07
slimetvnyt2,1.0,1.8311345984642274e-07
Fernixen,1.0,1.8311345984642274e-07
_Robert_Pil,1.0,1.8311345984642274e-07
Ania59101628,1.0,1.8311345984642274e-07
Shumo_90,1.0,1.8311345984642274e-07
TJ21818855,1.0,1.8311345984642274e-07
Shtylecik,1.0,1.8311345984642274e-07
Ania51862563,1.0,1.8311345984642274e-07
_Scarfer_,1.0,1.8311345984642274e-07
poezjaimuzyka,1.0,1.8311345984642274e-07
slepson91,1.0,1.8311345984642274e-07
Silenci44083389,1.0,1.8311345984642274e-07
sleepyysuu,1.0,1.8311345984642274e-07
poetic_xtrvgnz,1.0,1.8311345984642274e-07
Sigmar38833563,1.0,1.8311345984642274e-07
Siglir,1.0,1.8311345984642274e-07
THANOSs_DREAM,1.0,1.8311345984642274e-07
podyskutujmy,1.0,1.8311345984642274e-07
Gabriel20874913,1.0,1.8311345984642274e-07
Sieminska,1.0,1.8311345984642274e-07
andiamanna,1.0,1.8311345984642274e-07
AndrzejP_,1.0,1.8311345984642274e-07
JSquaredPro,1.0,1.8311345984642274e-07
_Sugarcube_20,1.0,1.8311345984642274e-07
SiekJoanna,1.0,1.8311345984642274e-07
amerykanos,1.0,1.8311345984642274e-07
slawek888,1.0,1.8311345984642274e-07
andrzej301146,1.0,1.8311345984642274e-07
Gabe_over86,1.0,1.8311345984642274e-07
AndrzejPergo,1.0,1.8311345984642274e-07
JLasocki,1.0,1.8311345984642274e-07
alvarlegtaffal,1.0,1.8311345984642274e-07
sech1p_,1.0,1.8311345984642274e-07
alvinrio_1501,1.0,1.8311345984642274e-07
___Claudie___,1.0,1.8311345984642274e-07
___Alioth___,1.0,1.8311345984642274e-07
Improbite,1.0,1.8311345984642274e-07
slavwer,1.0,1.8311345984642274e-07
__VVictoria__,1.0,1.8311345984642274e-07
Szymoniks6,1.0,1.8311345984642274e-07
AnhutGrzegorz,1.0,1.8311345984642274e-07
Szymonjer,1.0,1.8311345984642274e-07
alzaiid_mk,1.0,1.8311345984642274e-07
JMK_George,1.0,1.8311345984642274e-07
Alcohol_Magnus,1.0,1.8311345984642274e-07
alusiajordan,1.0,1.8311345984642274e-07
JKuzniarski,1.0,1.8311345984642274e-07
JKustaBoerema,1.0,1.8311345984642274e-07
G_Danilowicz,1.0,1.8311345984642274e-07
FilipBug,1.0,1.8311345984642274e-07
alomomo27,1.0,1.8311345984642274e-07
InTheTimespace,1.0,1.8311345984642274e-07
aloxiian,1.0,1.8311345984642274e-07
G_Macek,1.0,1.8311345984642274e-07
SzymonStasiak94,1.0,1.8311345984642274e-07
Skoczekkk1,1.0,1.8311345984642274e-07
SkotnickiM,1.0,1.8311345984642274e-07
already_Cool,1.0,1.8311345984642274e-07
altair797,1.0,1.8311345984642274e-07
slavicmyths,1.0,1.8311345984642274e-07
polarbby,1.0,1.8311345984642274e-07
altoo_k034,1.0,1.8311345984642274e-07
SzymonwW,1.0,1.8311345984642274e-07
slaw_ekk,1.0,1.8311345984642274e-07
__Pichu_,1.0,1.8311345984642274e-07
ame_cerys,1.0,1.8311345984642274e-07
JMichalicha,1.0,1.8311345984642274e-07
Filip4111,1.0,1.8311345984642274e-07
AgnieszkaBoruc2,1.0,1.8311345984642274e-07
Imitsuluv,1.0,1.8311345984642274e-07
slawdab,1.0,1.8311345984642274e-07
SitoSS88,1.0,1.8311345984642274e-07
TBenedyczuk,1.0,1.8311345984642274e-07
ambitnanazwav,1.0,1.8311345984642274e-07
AgnieszkaBP,1.0,1.8311345984642274e-07
seboli_seboli,1.0,1.8311345984642274e-07
JO_Spelt,1.0,1.8311345984642274e-07
TBrzoskowski,1.0,1.8311345984642274e-07
slawek6655,1.0,1.8311345984642274e-07
SirGrzegorz,1.0,1.8311345984642274e-07
__Demu__,1.0,1.8311345984642274e-07
sebskiiii,1.0,1.8311345984642274e-07
SzymonzxY,1.0,1.8311345984642274e-07
ImprezowyKotek,1.0,1.8311345984642274e-07
JMalankowski,1.0,1.8311345984642274e-07
SkaleckiPawel,1.0,1.8311345984642274e-07
SzyszkaAndrzej,1.0,1.8311345984642274e-07
Szyszka_PL,1.0,1.8311345984642274e-07
amaialien,1.0,1.8311345984642274e-07
SkaPiotrek,1.0,1.8311345984642274e-07
GaJolanta,1.0,1.8311345984642274e-07
__EraserHead__,1.0,1.8311345984642274e-07
przem_szym,1.0,1.8311345984642274e-07
GaTur1982,1.0,1.8311345984642274e-07
przemas2075,1.0,1.8311345984642274e-07
polafuria,1.0,1.8311345984642274e-07
JMetlak,1.0,1.8311345984642274e-07
Ania22708977,1.0,1.8311345984642274e-07
Agniesz78946646,1.0,1.8311345984642274e-07
przemek_tata,1.0,1.8311345984642274e-07
_I_Lov3_ducks_,1.0,1.8311345984642274e-07
SergioDragonfly,1.0,1.8311345984642274e-07
smatters44,1.0,1.8311345984642274e-07
SelkieBloodwars,1.0,1.8311345984642274e-07
sebasti46684795,1.0,1.8311345984642274e-07
przemyslaw89,1.0,1.8311345984642274e-07
_Karwi_,1.0,1.8311345984642274e-07
smauryyy,1.0,1.8311345984642274e-07
angelharryego,1.0,1.8311345984642274e-07
Agniesz64256698,1.0,1.8311345984642274e-07
SeiteRechte,1.0,1.8311345984642274e-07
Fan_Thommas,1.0,1.8311345984642274e-07
angella_m,1.0,1.8311345984642274e-07
Igorigorio,1.0,1.8311345984642274e-07
Igor_Swistak,1.0,1.8311345984642274e-07
SehTecum,1.0,1.8311345984642274e-07
smellykot,1.0,1.8311345984642274e-07
_Kolezka_,1.0,1.8311345984642274e-07
angela__lopez,1.0,1.8311345984642274e-07
plonskim1,1.0,1.8311345984642274e-07
Serafin_Trojan,1.0,1.8311345984642274e-07
przemo_gdowski,1.0,1.8311345984642274e-07
Fanotheretard,1.0,1.8311345984642274e-07
TOmeljaniuk,1.0,1.8311345984642274e-07
SerdaMaciej,1.0,1.8311345984642274e-07
aneta24,1.0,1.8311345984642274e-07
_LALISA___,1.0,1.8311345984642274e-07
aneta_kozio,1.0,1.8311345984642274e-07
Semper_Pax_,1.0,1.8311345984642274e-07
slythyeol,1.0,1.8311345984642274e-07
smakmajes,1.0,1.8311345984642274e-07
Sentimel3,1.0,1.8311345984642274e-07
AniaNajlepsza,1.0,1.8311345984642274e-07
J_Kantorowski,1.0,1.8311345984642274e-07
J_Malinowski,1.0,1.8311345984642274e-07
JaBurzynski,1.0,1.8311345984642274e-07
Agniesz63066310,1.0,1.8311345984642274e-07
Agniesz61729070,1.0,1.8311345984642274e-07
ania_xx_xx,1.0,1.8311345984642274e-07
smnglupi,1.0,1.8311345984642274e-07
TSurgiewicz,1.0,1.8311345984642274e-07
TSzuscik,1.0,1.8311345984642274e-07
Jaa05120072,1.0,1.8311345984642274e-07
plainplain8,1.0,1.8311345984642274e-07
AndrzejKielek48,1.0,1.8311345984642274e-07
TTokalu,1.0,1.8311345984642274e-07
Gaia776,1.0,1.8311345984642274e-07
aniaboz,1.0,1.8311345984642274e-07
placuuu,1.0,1.8311345984642274e-07
Jaaa85932901,1.0,1.8311345984642274e-07
Agniesz42282320,1.0,1.8311345984642274e-07
pl_rx4,1.0,1.8311345984642274e-07
smokofilomidan,1.0,1.8311345984642274e-07
planarek,1.0,1.8311345984642274e-07
_KE1SUKE,1.0,1.8311345984642274e-07
smilemycutie,1.0,1.8311345984642274e-07
JaSartys,1.0,1.8311345984642274e-07
smilewithnct,1.0,1.8311345984642274e-07
AniaOla1,1.0,1.8311345984642274e-07
angryredstone,1.0,1.8311345984642274e-07
SebrFN,1.0,1.8311345984642274e-07
_KamSat_,1.0,1.8311345984642274e-07
_Kachna,1.0,1.8311345984642274e-07
SebekAsahi,1.0,1.8311345984642274e-07
Ja_Nic_Nie_Wiem,1.0,1.8311345984642274e-07
FanAgroUnii,1.0,1.8311345984642274e-07
Agniesz58212004,1.0,1.8311345984642274e-07
JaZembrzuski,1.0,1.8311345984642274e-07
SebastienSTEC,1.0,1.8311345984642274e-07
Sebastian__1910,1.0,1.8311345984642274e-07
sebajarosz,1.0,1.8311345984642274e-07
slynny_pisarz,1.0,1.8311345984642274e-07
Farel_xr,1.0,1.8311345984642274e-07
Agniesz78750502,1.0,1.8311345984642274e-07
SergioXx_,1.0,1.8311345984642274e-07
po_prostu_karol,1.0,1.8311345984642274e-07
ShawtyBiebeer,1.0,1.8311345984642274e-07
Ilona28492431,1.0,1.8311345984642274e-07
_OLEK__,1.0,1.8311345984642274e-07
slowhands91,1.0,1.8311345984642274e-07
_Nrvnqsr,1.0,1.8311345984642274e-07
slpablos,1.0,1.8311345984642274e-07
pml_ma,1.0,1.8311345984642274e-07
Agniesz68159971,1.0,1.8311345984642274e-07
JWalewski,1.0,1.8311345984642274e-07
Shaddon2,1.0,1.8311345984642274e-07
przemekwys4,1.0,1.8311345984642274e-07
andrzejgut6,1.0,1.8311345984642274e-07
FdPrzejrzystosc,1.0,1.8311345984642274e-07
andrzejkasprzy3,1.0,1.8311345984642274e-07
_P_a_t_rycja,1.0,1.8311345984642274e-07
_Pamparam__,1.0,1.8311345984642274e-07
przemekrzep,1.0,1.8311345984642274e-07
andrzej_ch,1.0,1.8311345984642274e-07
Shitty_Sketch_,1.0,1.8311345984642274e-07
podbramka_compl,1.0,1.8311345984642274e-07
andrzej___j,1.0,1.8311345984642274e-07
_Puschkin_,1.0,1.8311345984642274e-07
Agniesz75096623,1.0,1.8311345984642274e-07
Gabriel32418763,1.0,1.8311345984642274e-07
Ilona41984194,1.0,1.8311345984642274e-07
sebavongala,1.0,1.8311345984642274e-07
andrzej_gozdek,1.0,1.8311345984642274e-07
przemekgabes,1.0,1.8311345984642274e-07
andrzej_kalupa,1.0,1.8311345984642274e-07
TKuczys,1.0,1.8311345984642274e-07
pocketrocketGA,1.0,1.8311345984642274e-07
andrzej_marek,1.0,1.8311345984642274e-07
Faziucha,1.0,1.8311345984642274e-07
SexyHero86,1.0,1.8311345984642274e-07
slut4andrew,1.0,1.8311345984642274e-07
FastTVFN,1.0,1.8311345984642274e-07
sluzcywilnainfo,1.0,1.8311345984642274e-07
andy_kania,1.0,1.8311345984642274e-07
_Lukasz_G_,1.0,1.8311345984642274e-07
andzag57,1.0,1.8311345984642274e-07
andzebro,1.0,1.8311345984642274e-07
andzejandzej666,1.0,1.8311345984642274e-07
Agniesz666,1.0,1.8311345984642274e-07
Severian_TC,1.0,1.8311345984642274e-07
sly159,1.0,1.8311345984642274e-07
anecait,1.0,1.8311345984642274e-07
SerjAnubis,1.0,1.8311345984642274e-07
aneczka1973,1.0,1.8311345984642274e-07
_Lim_Sua,1.0,1.8311345984642274e-07
Sergio_htr,1.0,1.8311345984642274e-07
JZasadniczy,1.0,1.8311345984642274e-07
AniaListelle,1.0,1.8311345984642274e-07
SewerynK3,1.0,1.8311345984642274e-07
Sewercin,1.0,1.8311345984642274e-07
TLubka,1.0,1.8311345984642274e-07
IllumiDako,1.0,1.8311345984642274e-07
Seweryn69119159,1.0,1.8311345984642274e-07
Seweryn10796053,1.0,1.8311345984642274e-07
TMatlewski,1.0,1.8311345984642274e-07
AniaFem,1.0,1.8311345984642274e-07
_Marcin_Perez_,1.0,1.8311345984642274e-07
_MFelin,1.0,1.8311345984642274e-07
SewBrv,1.0,1.8311345984642274e-07
TMurgr,1.0,1.8311345984642274e-07
Sevual,1.0,1.8311345984642274e-07
andrzejslony,1.0,1.8311345984642274e-07
_M_Krueger_,1.0,1.8311345984642274e-07
TNjerse,1.0,1.8311345984642274e-07
Jan_Dziedzic,1.0,1.8311345984642274e-07
Ireneus03818770,1.0,1.8311345984642274e-07
TomaszSzymanow3,1.0,1.8311345984642274e-07
UrielFushiStan,1.0,1.8311345984642274e-07
ready2rumble7,1.0,1.8311345984642274e-07
PiotrSquint,1.0,1.8311345984642274e-07
palnijsiewleb,1.0,1.8311345984642274e-07
WinniLFC,1.0,1.8311345984642274e-07
JoJestemJo,1.0,1.8311345984642274e-07
JoVi173,1.0,1.8311345984642274e-07
darth_meriva,1.0,1.8311345984642274e-07
Apacz18,1.0,1.8311345984642274e-07
darthbadder,1.0,1.8311345984642274e-07
AndrewChuck5,1.0,1.8311345984642274e-07
tenktostoja,1.0,1.8311345984642274e-07
palic_zydow,1.0,1.8311345984642274e-07
PiotrSikora15,1.0,1.8311345984642274e-07
GrzMirek,1.0,1.8311345984642274e-07
paltaplastada,1.0,1.8311345984642274e-07
GrzMarciniszyn,1.0,1.8311345984642274e-07
PiotrSwordfish,1.0,1.8311345984642274e-07
Urbitr0ex,1.0,1.8311345984642274e-07
Dorota69322774,1.0,1.8311345984642274e-07
read_angel9,1.0,1.8311345984642274e-07
darnok093,1.0,1.8311345984642274e-07
PiotrSz41052217,1.0,1.8311345984642274e-07
tendo_pein_sama,1.0,1.8311345984642274e-07
darksideamon,1.0,1.8311345984642274e-07
UprzejmyPppan,1.0,1.8311345984642274e-07
UnikalnaNazwaa,1.0,1.8311345984642274e-07
Wiola67434328,1.0,1.8311345984642274e-07
darknuno_,1.0,1.8311345984642274e-07
Uncle_Riczard,1.0,1.8311345984642274e-07
reachelv2,1.0,1.8311345984642274e-07
PiotrTomsia,1.0,1.8311345984642274e-07
PiotrSienkiew11,1.0,1.8311345984642274e-07
PiotrSieniawski,1.0,1.8311345984642274e-07
Jo37384887,1.0,1.8311345984642274e-07
Wilk851,1.0,1.8311345984642274e-07
real_dkarbowski,1.0,1.8311345984642274e-07
Dorota26841757,1.0,1.8311345984642274e-07
UrszulaRutkows4,1.0,1.8311345984642274e-07
Adam_978,1.0,1.8311345984642274e-07
PiotrRakowski11,1.0,1.8311345984642274e-07
dawid_dawkak,1.0,1.8311345984642274e-07
dawid_herman,1.0,1.8311345984642274e-07
PiotrSarnowski4,1.0,1.8311345984642274e-07
Wili665251,1.0,1.8311345984642274e-07
Andreas37382049,1.0,1.8311345984642274e-07
Wilgosiewitch,1.0,1.8311345984642274e-07
dawid_szorkin,1.0,1.8311345984642274e-07
User447435462,1.0,1.8311345984642274e-07
dawidb004,1.0,1.8311345984642274e-07
Wilkorek,1.0,1.8311345984642274e-07
real_Emma007,1.0,1.8311345984642274e-07
dawid17cm,1.0,1.8311345984642274e-07
UrszulaR1,1.0,1.8311345984642274e-07
HPuzyrko,1.0,1.8311345984642274e-07
Joan83452758,1.0,1.8311345984642274e-07
Dorota34788350,1.0,1.8311345984642274e-07
roger_g67,1.0,1.8311345984642274e-07
tenniek1tten,1.0,1.8311345984642274e-07
Urszula98984015,1.0,1.8311345984642274e-07
AndrejkaDoriova,1.0,1.8311345984642274e-07
pakow92,1.0,1.8311345984642274e-07
daviddara25,1.0,1.8311345984642274e-07
PiotrSadurski,1.0,1.8311345984642274e-07
GrzWu,1.0,1.8311345984642274e-07
Uriel_11235,1.0,1.8311345984642274e-07
daunsound,1.0,1.8311345984642274e-07
UncleHoSzczecin,1.0,1.8311345984642274e-07
AnubisFCB3,1.0,1.8311345984642274e-07
PiotrAdamZajac_,1.0,1.8311345984642274e-07
Antydemokrata11,1.0,1.8311345984642274e-07
UkaszMurzyn,1.0,1.8311345984642274e-07
danszwa,1.0,1.8311345984642274e-07
DorszaZdorsza,1.0,1.8311345984642274e-07
Piotrek57887631,1.0,1.8311345984642274e-07
danutabanasiak1,1.0,1.8311345984642274e-07
Adam_Taki_Tam,1.0,1.8311345984642274e-07
Piotrek20745808,1.0,1.8311345984642274e-07
Piotr_Stannis,1.0,1.8311345984642274e-07
teenage_rethink,1.0,1.8311345984642274e-07
Dorota_dz,1.0,1.8311345984642274e-07
Piotrcokle,1.0,1.8311345984642274e-07
HaJ08659994,1.0,1.8311345984642274e-07
Piotr_pece,1.0,1.8311345984642274e-07
Ula24447066,1.0,1.8311345984642274e-07
pan_tarej,1.0,1.8311345984642274e-07
HabemusPapa78,1.0,1.8311345984642274e-07
panaudytor,1.0,1.8311345984642274e-07
Andrusza1,1.0,1.8311345984642274e-07
PiotrekEu,1.0,1.8311345984642274e-07
Grumpmann1,1.0,1.8311345984642274e-07
WisniewskAga,1.0,1.8311345984642274e-07
Jerzyk6869,1.0,1.8311345984642274e-07
Grulok,1.0,1.8311345984642274e-07
Jerzybobrowski4,1.0,1.8311345984642274e-07
HabibiPrince1,1.0,1.8311345984642274e-07
Piotrekpikolo,1.0,1.8311345984642274e-07
JerzyStefanows1,1.0,1.8311345984642274e-07
danielmaciejcz1,1.0,1.8311345984642274e-07
panchuck,1.0,1.8311345984642274e-07
danielfaszcza,1.0,1.8311345984642274e-07
AndrzeBu,1.0,1.8311345984642274e-07
Piotr_Sz,1.0,1.8311345984642274e-07
Ula39977667,1.0,1.8311345984642274e-07
PiotrTymcio,1.0,1.8311345984642274e-07
Jk91253392,1.0,1.8311345984642274e-07
PiotrZ44580887,1.0,1.8311345984642274e-07
Jimmy_2_Times_0,1.0,1.8311345984642274e-07
darius_castle,1.0,1.8311345984642274e-07
DorotaDolinska,1.0,1.8311345984642274e-07
Jiung4Kook,1.0,1.8311345984642274e-07
Wiolett26256909,1.0,1.8311345984642274e-07
Gruzin1591,1.0,1.8311345984642274e-07
darek52853604,1.0,1.8311345984642274e-07
JlGGUKlE,1.0,1.8311345984642274e-07
rdpiotr,1.0,1.8311345984642274e-07
Wioleta25437202,1.0,1.8311345984642274e-07
temujinstweets,1.0,1.8311345984642274e-07
dariuszek1234,1.0,1.8311345984642274e-07
HTurysta,1.0,1.8311345984642274e-07
rokfor1906,1.0,1.8311345984642274e-07
dariodareczek,1.0,1.8311345984642274e-07
DorotaIwaSzuba,1.0,1.8311345984642274e-07
telepolis_pl,1.0,1.8311345984642274e-07
Ulthran,1.0,1.8311345984642274e-07
JimOsinski,1.0,1.8311345984642274e-07
Piotr_Bandosz2,1.0,1.8311345984642274e-07
Piotr_Dirk,1.0,1.8311345984642274e-07
DorotaLochowska,1.0,1.8311345984642274e-07
H___J1,1.0,1.8311345984642274e-07
Piotr_Med,1.0,1.8311345984642274e-07
Piotr_Sanetra,1.0,1.8311345984642274e-07
JetsemBoigem,1.0,1.8311345984642274e-07
Wiollcia,1.0,1.8311345984642274e-07
darek_bt,1.0,1.8311345984642274e-07
rczedar,1.0,1.8311345984642274e-07
DorotaSpalony,1.0,1.8311345984642274e-07
Dorismbz,1.0,1.8311345984642274e-07
paichivo,1.0,1.8311345984642274e-07
PiotrPietroszek,1.0,1.8311345984642274e-07
depaPrzem,1.0,1.8311345984642274e-07
rebelious__als,1.0,1.8311345984642274e-07
paat_trick,1.0,1.8311345984642274e-07
WikPlatek,1.0,1.8311345984642274e-07
ArbuzVs,1.0,1.8311345984642274e-07
VDVl7acvUkFysHA,1.0,1.8311345984642274e-07
deozVAL,1.0,1.8311345984642274e-07
rebelramone,1.0,1.8311345984642274e-07
thankjuss,1.0,1.8311345984642274e-07
AdamStarszynski,1.0,1.8311345984642274e-07
deprecjonowanie,1.0,1.8311345984642274e-07
depsky18,1.0,1.8311345984642274e-07
PiotrHanderek,1.0,1.8311345984642274e-07
derebecki,1.0,1.8311345984642274e-07
WieslawPuchacki,1.0,1.8311345984642274e-07
PiotrKacper2,1.0,1.8311345984642274e-07
DonFelieton,1.0,1.8311345984642274e-07
VClapback,1.0,1.8311345984642274e-07
Grzegor09934707,1.0,1.8311345984642274e-07
Joanna73516937,1.0,1.8311345984642274e-07
Wikipedysta,1.0,1.8311345984642274e-07
PiotrKaw83,1.0,1.8311345984642274e-07
Wiktor11113,1.0,1.8311345984642274e-07
ArathosPL,1.0,1.8311345984642274e-07
DonJakarta,1.0,1.8311345984642274e-07
Wiktor27673738,1.0,1.8311345984642274e-07
Wiktor31403042,1.0,1.8311345984642274e-07
rebeliantPL,1.0,1.8311345984642274e-07
Wiktor60169747,1.0,1.8311345984642274e-07
Alosu16,1.0,1.8311345984642274e-07
PiotrKus_,1.0,1.8311345984642274e-07
Wiktor72964149,1.0,1.8311345984642274e-07
Arbuzowa_Awaria,1.0,1.8311345984642274e-07
PiotrGladysz,1.0,1.8311345984642274e-07
dawidmaron,1.0,1.8311345984642274e-07
ArcadioJoseMor1,1.0,1.8311345984642274e-07
dgr_med,1.0,1.8311345984642274e-07
V__Valois,1.0,1.8311345984642274e-07
dherec,1.0,1.8311345984642274e-07
PiotrCzechowsk3,1.0,1.8311345984642274e-07
Valchilena,1.0,1.8311345984642274e-07
JoannaCzajka2,1.0,1.8311345984642274e-07
p_stomma,1.0,1.8311345984642274e-07
deschartreux1,1.0,1.8311345984642274e-07
p_stefanik,1.0,1.8311345984642274e-07
the_knick_life,1.0,1.8311345984642274e-07
the_pleban,1.0,1.8311345984642274e-07
Arcadiu15174978,1.0,1.8311345984642274e-07
AndmacAndrzej,1.0,1.8311345984642274e-07
reddrmartens,1.0,1.8311345984642274e-07
PiotrCzeslaw,1.0,1.8311345984642274e-07
Domixiarz,1.0,1.8311345984642274e-07
dfalkowskiWP,1.0,1.8311345984642274e-07
PiotrDaleki,1.0,1.8311345984642274e-07
theUbeck,1.0,1.8311345984642274e-07
theMSTR,1.0,1.8311345984642274e-07
PiotrEFil,1.0,1.8311345984642274e-07
Wieslaw37400901,1.0,1.8311345984642274e-07
JoannaBT2913,1.0,1.8311345984642274e-07
p_wrzes,1.0,1.8311345984642274e-07
redGniadek,1.0,1.8311345984642274e-07
AdamSosin,1.0,1.8311345984642274e-07
PiotrFilipek,1.0,1.8311345984642274e-07
PiotrFrankows10,1.0,1.8311345984642274e-07
deszczNAneonie,1.0,1.8311345984642274e-07
JoannaB28185901,1.0,1.8311345984642274e-07
PiotrGeisler,1.0,1.8311345984642274e-07
dekadentyzm,1.0,1.8311345984642274e-07
dekadencko,1.0,1.8311345984642274e-07
HGCMarta,1.0,1.8311345984642274e-07
ddoto22,1.0,1.8311345984642274e-07
paco_querak,1.0,1.8311345984642274e-07
DoraWalicka,1.0,1.8311345984642274e-07
Joanna16161662,1.0,1.8311345984642274e-07
DoomHammerNG,1.0,1.8311345984642274e-07
PiotrPDK,1.0,1.8311345984642274e-07
ddollykill,1.0,1.8311345984642274e-07
AndreB2R,1.0,1.8311345984642274e-07
DonMariano86,1.0,1.8311345984642274e-07
deKODerSort,1.0,1.8311345984642274e-07
deNoweRybie,1.0,1.8311345984642274e-07
PiotrOpus,1.0,1.8311345984642274e-07
Uy40022817,1.0,1.8311345984642274e-07
Dontworrygregor,1.0,1.8311345984642274e-07
de_anitace,1.0,1.8311345984642274e-07
rockysbyeol,1.0,1.8311345984642274e-07
Joanna14707204,1.0,1.8311345984642274e-07
Andre_wojc,1.0,1.8311345984642274e-07
DoradcaTrener,1.0,1.8311345984642274e-07
PiotrPankowski,1.0,1.8311345984642274e-07
Utrata4,1.0,1.8311345984642274e-07
dawolafsson,1.0,1.8311345984642274e-07
UtiMambuju,1.0,1.8311345984642274e-07
HMFOGTLIWY,1.0,1.8311345984642274e-07
AdamWin26208515,1.0,1.8311345984642274e-07
Wiktorr06,1.0,1.8311345984642274e-07
Wiktorski109,1.0,1.8311345984642274e-07
Joanna03912122,1.0,1.8311345984642274e-07
Andreas1Andre,1.0,1.8311345984642274e-07
PiotrPi71794011,1.0,1.8311345984642274e-07
real_voland,1.0,1.8311345984642274e-07
dawidoo95,1.0,1.8311345984642274e-07
pablowar11,1.0,1.8311345984642274e-07
dead_as_always,1.0,1.8311345984642274e-07
tesfayesfetish,1.0,1.8311345984642274e-07
PiotrMaruszak,1.0,1.8311345984642274e-07
WiktorBielecki_,1.0,1.8311345984642274e-07
AdamSzubarczyk,1.0,1.8311345984642274e-07
dejuczi,1.0,1.8311345984642274e-07
PiotrLeksander,1.0,1.8311345984642274e-07
pablo_karpio,1.0,1.8311345984642274e-07
dejf90,1.0,1.8311345984642274e-07
deja63547881,1.0,1.8311345984642274e-07
V3NT_TI,1.0,1.8311345984642274e-07
PiotrMa49575076,1.0,1.8311345984642274e-07
PiotrMa68522499,1.0,1.8311345984642274e-07
V39694247,1.0,1.8311345984642274e-07
PiotrMaguda,1.0,1.8311345984642274e-07
tetryk4,1.0,1.8311345984642274e-07
dee_skin,1.0,1.8311345984642274e-07
Aragorn65307850,1.0,1.8311345984642274e-07
Joanna34894171,1.0,1.8311345984642274e-07
Grzegor01708603,1.0,1.8311345984642274e-07
dec_marek,1.0,1.8311345984642274e-07
PiotrMi2,1.0,1.8311345984642274e-07
PiotrMi77685593,1.0,1.8311345984642274e-07
AdamTy89,1.0,1.8311345984642274e-07
teskvirusooo,1.0,1.8311345984642274e-07
debesciak1977,1.0,1.8311345984642274e-07
Grzegika,1.0,1.8311345984642274e-07
ArRrAaSs,1.0,1.8311345984642274e-07
UznyBeata,1.0,1.8311345984642274e-07
PiotrMilka,1.0,1.8311345984642274e-07
Alojzy1905,1.0,1.8311345984642274e-07
rocho_mix,1.0,1.8311345984642274e-07
tesfayesilver,1.0,1.8311345984642274e-07
danieldyndor,1.0,1.8311345984642274e-07
rboszke3,1.0,1.8311345984642274e-07
daniel_rekowski,1.0,1.8311345984642274e-07
czarownica24,1.0,1.8311345984642274e-07
taervlove,1.0,1.8311345984642274e-07
czarny073,1.0,1.8311345984642274e-07
Jeanne_PL,1.0,1.8311345984642274e-07
taesooju,1.0,1.8311345984642274e-07
WoMarian,1.0,1.8311345984642274e-07
paradoksy,1.0,1.8311345984642274e-07
Dunajec4,1.0,1.8311345984642274e-07
Polonusnobilis,1.0,1.8311345984642274e-07
AlinaP_87,1.0,1.8311345984642274e-07
taeyongthefrog,1.0,1.8311345984642274e-07
PolskaIE,1.0,1.8311345984642274e-07
GrimRea43434325,1.0,1.8311345984642274e-07
czawares,1.0,1.8311345984642274e-07
czaya77,1.0,1.8311345984642274e-07
czarniutki4,1.0,1.8311345984642274e-07
PolskaWspolna,1.0,1.8311345984642274e-07
Polska_Konserwa,1.0,1.8311345984642274e-07
TyniakJ,1.0,1.8311345984642274e-07
WodkaGorzola,1.0,1.8311345984642274e-07
czarnakawaczeka,1.0,1.8311345984642274e-07
TymTyrymDz,1.0,1.8311345984642274e-07
paranaswoim,1.0,1.8311345984642274e-07
PolskiPOPIS,1.0,1.8311345984642274e-07
rasievic,1.0,1.8311345984642274e-07
Adampolakpl,1.0,1.8311345984642274e-07
HalinkaTeresa,1.0,1.8311345984642274e-07
tadzakrzewski,1.0,1.8311345984642274e-07
AlinaNowak15,1.0,1.8311345984642274e-07
AlinaGeniusz,1.0,1.8311345984642274e-07
parauniverso,1.0,1.8311345984642274e-07
czarekc1,1.0,1.8311345984642274e-07
JedoMaciej,1.0,1.8311345984642274e-07
Duet45236313,1.0,1.8311345984642274e-07
JeremiHejwowski,1.0,1.8311345984642274e-07
romanski25,1.0,1.8311345984642274e-07
Jennestudios,1.0,1.8311345984642274e-07
paolo14113670,1.0,1.8311345984642274e-07
takiTomek79,1.0,1.8311345984642274e-07
paolja,1.0,1.8311345984642274e-07
AdamoSlodowy,1.0,1.8311345984642274e-07
czlwk_renesansu,1.0,1.8311345984642274e-07
JensenInspektor,1.0,1.8311345984642274e-07
rathoneyy,1.0,1.8311345984642274e-07
ratujsiektomoze,1.0,1.8311345984642274e-07
UKuklinska,1.0,1.8311345984642274e-07
Grive_r,1.0,1.8311345984642274e-07
czolo_lincolna,1.0,1.8311345984642274e-07
czorny3000,1.0,1.8311345984642274e-07
Jeregski,1.0,1.8311345984642274e-07
Jenna42674607,1.0,1.8311345984642274e-07
